,basYm,crno,fncoCd,fncoNm,spacsbClsfThqrAmt,spacsbClsfThqrCcnt,spacsbDcd,spacsbDcdNm
10,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,3670356514000,62602,A,[일반계정]
11,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,6876790632000,158549,A,[일반계정]
12,201909,1101110818463,0010618,하나생명보험주식회사,776779163000,357003,A,[일반계정]
13,201909,1101110623606,0010619,DB생명보험주식회사,5782612570000,217571,A,[일반계정]
14,201909,1101110631154,0010620,메트라이프생명보험(주),7930360919000,115550,A,[일반계정]
15,201909,1101110624688,0010622,동양생명보험주식회사,10889725044000,388157,A,[일반계정]
16,201909,1101110709232,0010625,처브라이프생명보험주식회사,802341892000,11569,A,[일반계정]
17,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,961617993000,19757,A,[일반계정]
18,201909,1101112762668,0011320,푸본현대생명보험주식회사,2181279530000,1357393,A,[일반계정]
19,201909,1101113003699,0011388,KB생명보험주식회사,2657419945000,89271,A,[일반계정]
20,201909,1101112940751,0011434,라이나생명보험주식회사,12256785598000,579198,A,[일반계정]
21,201909,1101114390376,0012455,아이비케이연금보험 주식회사,1034661091000,32118,A,[일반계정]
22,201909,1101114809377,0013173,농협생명보험주식회사,16564899287000,1168148,A,[일반계정]
23,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,806732998000,44973,A,[일반계정]
27,201909,1101110003204,0010593,한화생명보험주식회사,20389937032000,716864,A1,[일반계정]_개인
28,201909,1101110007032,0010594,에이비엘생명보험주식회사,4616543680000,170943,A1,[일반계정]_개인
29,201909,1101110005953,0010595,삼성생명보험주식회사,33114024331000,1005855,A1,[일반계정]_개인
30,201909,1101110018443,0010596,흥국생명보험주식회사,5362134710000,271231,A1,[일반계정]_개인
31,201909,1101110014970,0010597,교보생명보험주식회사,16554816805000,437853,A1,[일반계정]_개인
32,201909,1101110667498,0010599,신한생명보험주식회사,8845093493000,497448,A1,[일반계정]_개인
33,201909,1801110078443,0010605,DGB생명보험주식회사,2303973981000,36938,A1,[일반계정]_개인
34,201909,2001110014608,0010607,케이디비생명보험주식회사,4882941953000,149914,A1,[일반계정]_개인
35,201909,1601110014483,0010608,미래에셋생명보험주식회사,6011655246000,96470,A1,[일반계정]_개인
36,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,8950279846000,348687,A1,[일반계정]_개인
37,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,3670356514000,62602,A1,[일반계정]_개인
38,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,6876790632000,158549,A1,[일반계정]_개인
39,201909,1101110818463,0010618,하나생명보험주식회사,536241863000,30917,A1,[일반계정]_개인
40,201909,1101110623606,0010619,DB생명보험주식회사,5782612570000,217571,A1,[일반계정]_개인
41,201909,1101110631154,0010620,메트라이프생명보험(주),7930360919000,115550,A1,[일반계정]_개인
42,201909,1101110624688,0010622,동양생명보험주식회사,10585855044000,372156,A1,[일반계정]_개인
43,201909,1101110709232,0010625,처브라이프생명보험주식회사,801241892000,11561,A1,[일반계정]_개인
44,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,826526600000,14358,A1,[일반계정]_개인
45,201909,1101112762668,0011320,푸본현대생명보험주식회사,1647299530000,1298580,A1,[일반계정]_개인
46,201909,1101113003699,0011388,KB생명보험주식회사,2573437145000,67918,A1,[일반계정]_개인
47,201909,1101112940751,0011434,라이나생명보험주식회사,12256785598000,579198,A1,[일반계정]_개인
48,201909,1101114390376,0012455,아이비케이연금보험 주식회사,1034661091000,32118,A1,[일반계정]_개인
49,201909,1101114809377,0013173,농협생명보험주식회사,16564899287000,1168148,A1,[일반계정]_개인
50,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,806732998000,44973,A1,[일반계정]_개인
54,201909,1101110003204,0010593,한화생명보험주식회사,2136275077000,50491,A11,[일반계정]_개인_생존
55,201909,1101110007032,0010594,에이비엘생명보험주식회사,489151884000,12826,A11,[일반계정]_개인_생존
56,201909,1101110005953,0010595,삼성생명보험주식회사,2901501575000,72269,A11,[일반계정]_개인_생존
57,201909,1101110018443,0010596,흥국생명보험주식회사,137703688000,2938,A11,[일반계정]_개인_생존
58,201909,1101110014970,0010597,교보생명보험주식회사,2164566963000,52503,A11,[일반계정]_개인_생존
59,201909,1101110667498,0010599,신한생명보험주식회사,89121562000,2469,A11,[일반계정]_개인_생존
60,201909,1801110078443,0010605,DGB생명보험주식회사,172614168000,4632,A11,[일반계정]_개인_생존
61,201909,2001110014608,0010607,케이디비생명보험주식회사,327253512000,4307,A11,[일반계정]_개인_생존
62,201909,1601110014483,0010608,미래에셋생명보험주식회사,391614715000,8989,A11,[일반계정]_개인_생존
63,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,340950947000,4830,A11,[일반계정]_개인_생존
64,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,660534049000,8187,A11,[일반계정]_개인_생존
65,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,244619812000,4762,A11,[일반계정]_개인_생존
66,201909,1101110818463,0010618,하나생명보험주식회사,92986764000,3473,A11,[일반계정]_개인_생존
67,201909,1101110623606,0010619,DB생명보험주식회사,40087790000,710,A11,[일반계정]_개인_생존
68,201909,1101110631154,0010620,메트라이프생명보험(주),1075364230000,18889,A11,[일반계정]_개인_생존
69,201909,1101110624688,0010622,동양생명보험주식회사,1062753626000,23547,A11,[일반계정]_개인_생존
70,201909,1101110709232,0010625,처브라이프생명보험주식회사,9330800000,299,A11,[일반계정]_개인_생존
71,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,42466800000,645,A11,[일반계정]_개인_생존
72,201909,1101112762668,0011320,푸본현대생명보험주식회사,41663656000,2192,A11,[일반계정]_개인_생존
73,201909,1101113003699,0011388,KB생명보험주식회사,772456210000,18432,A11,[일반계정]_개인_생존
74,201909,1101112940751,0011434,라이나생명보험주식회사,0,0,A11,[일반계정]_개인_생존
75,201909,1101114390376,0012455,아이비케이연금보험 주식회사,1034661091000,32118,A11,[일반계정]_개인_생존
76,201909,1101114809377,0013173,농협생명보험주식회사,1351833835000,36515,A11,[일반계정]_개인_생존
77,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,99449451000,5330,A11,[일반계정]_개인_생존
81,201909,1101110003204,0010593,한화생명보험주식회사,2136275077000,50491,A111,[일반계정]_개인_(연금보험)
82,201909,1101110007032,0010594,에이비엘생명보험주식회사,489151884000,12826,A111,[일반계정]_개인_(연금보험)
83,201909,1101110005953,0010595,삼성생명보험주식회사,2901501575000,72269,A111,[일반계정]_개인_(연금보험)
84,201909,1101110018443,0010596,흥국생명보험주식회사,137703688000,2938,A111,[일반계정]_개인_(연금보험)
85,201909,1101110014970,0010597,교보생명보험주식회사,2127445523000,50543,A111,[일반계정]_개인_(연금보험)
86,201909,1101110667498,0010599,신한생명보험주식회사,89121562000,2469,A111,[일반계정]_개인_(연금보험)
87,201909,1801110078443,0010605,DGB생명보험주식회사,172614168000,4632,A111,[일반계정]_개인_(연금보험)
88,201909,2001110014608,0010607,케이디비생명보험주식회사,327253512000,4307,A111,[일반계정]_개인_(연금보험)
89,201909,1601110014483,0010608,미래에셋생명보험주식회사,391614715000,8989,A111,[일반계정]_개인_(연금보험)
90,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,340950947000,4830,A111,[일반계정]_개인_(연금보험)
91,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,660534049000,8187,A111,[일반계정]_개인_(연금보험)
92,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,244619812000,4762,A111,[일반계정]_개인_(연금보험)
93,201909,1101110818463,0010618,하나생명보험주식회사,92986764000,3473,A111,[일반계정]_개인_(연금보험)
94,201909,1101110623606,0010619,DB생명보험주식회사,40087790000,710,A111,[일반계정]_개인_(연금보험)
95,201909,1101110631154,0010620,메트라이프생명보험(주),1075364230000,18889,A111,[일반계정]_개인_(연금보험)
96,201909,1101110624688,0010622,동양생명보험주식회사,1062753626000,23547,A111,[일반계정]_개인_(연금보험)
97,201909,1101110709232,0010625,처브라이프생명보험주식회사,9330800000,299,A111,[일반계정]_개인_(연금보험)
98,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,42466800000,645,A111,[일반계정]_개인_(연금보험)
99,201909,1101112762668,0011320,푸본현대생명보험주식회사,41663656000,2192,A111,[일반계정]_개인_(연금보험)
100,201909,1101113003699,0011388,KB생명보험주식회사,772456210000,18432,A111,[일반계정]_개인_(연금보험)
101,201909,1101112940751,0011434,라이나생명보험주식회사,0,0,A111,[일반계정]_개인_(연금보험)
102,201909,1101114390376,0012455,아이비케이연금보험 주식회사,1034661091000,32118,A111,[일반계정]_개인_(연금보험)
103,201909,1101114809377,0013173,농협생명보험주식회사,1351833835000,36515,A111,[일반계정]_개인_(연금보험)
104,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,99449451000,5330,A111,[일반계정]_개인_(연금보험)
108,201909,1101110003204,0010593,한화생명보험주식회사,17546219428000,655061,A12,[일반계정]_개인_사망
109,201909,1101110007032,0010594,에이비엘생명보험주식회사,3401015000000,119024,A12,[일반계정]_개인_사망
110,201909,1101110005953,0010595,삼성생명보험주식회사,29163453800000,910719,A12,[일반계정]_개인_사망
111,201909,1101110018443,0010596,흥국생명보험주식회사,4932928509000,260491,A12,[일반계정]_개인_사망
112,201909,1101110014970,0010597,교보생명보험주식회사,13804998490000,378883,A12,[일반계정]_개인_사망
113,201909,1101110667498,0010599,신한생명보험주식회사,8744503051000,494761,A12,[일반계정]_개인_사망
114,201909,1801110078443,0010605,DGB생명보험주식회사,2126299313000,31995,A12,[일반계정]_개인_사망
115,201909,2001110014608,0010607,케이디비생명보험주식회사,4434461496000,140536,A12,[일반계정]_개인_사망
116,201909,1601110014483,0010608,미래에셋생명보험주식회사,4387541491000,74412,A12,[일반계정]_개인_사망
117,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,8593683350000,343543,A12,[일반계정]_개인_사망
118,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,3007593195000,54227,A12,[일반계정]_개인_사망
119,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,5724791000000,145652,A12,[일반계정]_개인_사망
120,201909,1101110818463,0010618,하나생명보험주식회사,151975200000,19364,A12,[일반계정]_개인_사망
121,201909,1101110623606,0010619,DB생명보험주식회사,5740466900000,216811,A12,[일반계정]_개인_사망
122,201909,1101110631154,0010620,메트라이프생명보험(주),6841745049000,96092,A12,[일반계정]_개인_사망
123,201909,1101110624688,0010622,동양생명보험주식회사,8454442558000,310688,A12,[일반계정]_개인_사망
124,201909,1101110709232,0010625,처브라이프생명보험주식회사,766964000000,8516,A12,[일반계정]_개인_사망
125,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,599168600000,5370,A12,[일반계정]_개인_사망
126,201909,1101112762668,0011320,푸본현대생명보험주식회사,839963500000,1275374,A12,[일반계정]_개인_사망
127,201909,1101113003699,0011388,KB생명보험주식회사,1664903245000,39093,A12,[일반계정]_개인_사망
128,201909,1101112940751,0011434,라이나생명보험주식회사,12227589018000,577518,A12,[일반계정]_개인_사망
129,201909,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A12,[일반계정]_개인_사망
130,201909,1101114809377,0013173,농협생명보험주식회사,14693167892000,1115548,A12,[일반계정]_개인_사망
131,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,558262308000,27845,A12,[일반계정]_개인_사망
135,201909,1101110003204,0010593,한화생명보험주식회사,9725522013000,184234,A121,[일반계정]_개인_(종신보험)
136,201909,1101110007032,0010594,에이비엘생명보험주식회사,2014525000000,33862,A121,[일반계정]_개인_(종신보험)
137,201909,1101110005953,0010595,삼성생명보험주식회사,10429166900000,137844,A121,[일반계정]_개인_(종신보험)
138,201909,1101110018443,0010596,흥국생명보험주식회사,1678587100000,43056,A121,[일반계정]_개인_(종신보험)
139,201909,1101110014970,0010597,교보생명보험주식회사,7293563085000,116440,A121,[일반계정]_개인_(종신보험)
140,201909,1101110667498,0010599,신한생명보험주식회사,3088220800000,59281,A121,[일반계정]_개인_(종신보험)
141,201909,1801110078443,0010605,DGB생명보험주식회사,2068924000000,27339,A121,[일반계정]_개인_(종신보험)
142,201909,2001110014608,0010607,케이디비생명보험주식회사,3102165300000,80964,A121,[일반계정]_개인_(종신보험)
143,201909,1601110014483,0010608,미래에셋생명보험주식회사,1242184475000,18588,A121,[일반계정]_개인_(종신보험)
144,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,214842000000,3292,A121,[일반계정]_개인_(종신보험)
145,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,1996228302000,36987,A121,[일반계정]_개인_(종신보험)
146,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,1824723000000,17486,A121,[일반계정]_개인_(종신보험)
147,201909,1101110818463,0010618,하나생명보험주식회사,400000000,2,A121,[일반계정]_개인_(종신보험)
148,201909,1101110623606,0010619,DB생명보험주식회사,3906795260000,58377,A121,[일반계정]_개인_(종신보험)
149,201909,1101110631154,0010620,메트라이프생명보험(주),3709702285000,49303,A121,[일반계정]_개인_(종신보험)
150,201909,1101110624688,0010622,동양생명보험주식회사,4487839000000,84084,A121,[일반계정]_개인_(종신보험)
151,201909,1101110709232,0010625,처브라이프생명보험주식회사,487511000000,3248,A121,[일반계정]_개인_(종신보험)
152,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,0,A121,[일반계정]_개인_(종신보험)
153,201909,1101112762668,0011320,푸본현대생명보험주식회사,92733000000,1452,A121,[일반계정]_개인_(종신보험)
154,201909,1101113003699,0011388,KB생명보험주식회사,986370000000,24922,A121,[일반계정]_개인_(종신보험)
155,201909,1101112940751,0011434,라이나생명보험주식회사,2427830000000,46104,A121,[일반계정]_개인_(종신보험)
156,201909,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A121,[일반계정]_개인_(종신보험)
157,201909,1101114809377,0013173,농협생명보험주식회사,4027458177000,76871,A121,[일반계정]_개인_(종신보험)
158,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,7050000000,64,A121,[일반계정]_개인_(종신보험)
162,201909,1101110003204,0010593,한화생명보험주식회사,707442527000,11312,A13,[일반계정]_개인_생사혼합
163,201909,1101110007032,0010594,에이비엘생명보험주식회사,726376796000,39093,A13,[일반계정]_개인_생사혼합
164,201909,1101110005953,0010595,삼성생명보험주식회사,1049068956000,22867,A13,[일반계정]_개인_생사혼합
165,201909,1101110018443,0010596,흥국생명보험주식회사,291502513000,7802,A13,[일반계정]_개인_생사혼합
166,201909,1101110014970,0010597,교보생명보험주식회사,585251352000,6467,A13,[일반계정]_개인_생사혼합
167,201909,1101110667498,0010599,신한생명보험주식회사,11468880000,218,A13,[일반계정]_개인_생사혼합
168,201909,1801110078443,0010605,DGB생명보험주식회사,5060500000,311,A13,[일반계정]_개인_생사혼합
169,201909,2001110014608,0010607,케이디비생명보험주식회사,121226945000,5071,A13,[일반계정]_개인_생사혼합
170,201909,1601110014483,0010608,미래에셋생명보험주식회사,1232499040000,13069,A13,[일반계정]_개인_생사혼합
171,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,15645549000,314,A13,[일반계정]_개인_생사혼합
172,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,2229270000,188,A13,[일반계정]_개인_생사혼합
173,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,907379820000,8135,A13,[일반계정]_개인_생사혼합
174,201909,1101110818463,0010618,하나생명보험주식회사,291279899000,8080,A13,[일반계정]_개인_생사혼합
175,201909,1101110623606,0010619,DB생명보험주식회사,2057880000,50,A13,[일반계정]_개인_생사혼합
176,201909,1101110631154,0010620,메트라이프생명보험(주),13251640000,569,A13,[일반계정]_개인_생사혼합
177,201909,1101110624688,0010622,동양생명보험주식회사,1068658860000,37921,A13,[일반계정]_개인_생사혼합
178,201909,1101110709232,0010625,처브라이프생명보험주식회사,24947092000,2746,A13,[일반계정]_개인_생사혼합
179,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,184891200000,8343,A13,[일반계정]_개인_생사혼합
180,201909,1101112762668,0011320,푸본현대생명보험주식회사,765672374000,21014,A13,[일반계정]_개인_생사혼합
181,201909,1101113003699,0011388,KB생명보험주식회사,136077690000,10393,A13,[일반계정]_개인_생사혼합
182,201909,1101112940751,0011434,라이나생명보험주식회사,29196580000,1680,A13,[일반계정]_개인_생사혼합
183,201909,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A13,[일반계정]_개인_생사혼합
184,201909,1101114809377,0013173,농협생명보험주식회사,519897560000,16085,A13,[일반계정]_개인_생사혼합
185,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,149021239000,11798,A13,[일반계정]_개인_생사혼합
189,201909,1101110003204,0010593,한화생명보험주식회사,1671626404000,789323,A2,[일반계정]_단체
190,201909,1101110007032,0010594,에이비엘생명보험주식회사,8662566790000,787974,A2,[일반계정]_단체
191,201909,1101110005953,0010595,삼성생명보험주식회사,5676732390000,741821,A2,[일반계정]_단체
192,201909,1101110018443,0010596,흥국생명보험주식회사,20378000000,2713,A2,[일반계정]_단체
193,201909,1101110014970,0010597,교보생명보험주식회사,7137756149000,242910,A2,[일반계정]_단체
194,201909,1101110667498,0010599,신한생명보험주식회사,266188500000,29073,A2,[일반계정]_단체
195,201909,1801110078443,0010605,DGB생명보험주식회사,7495105000000,957465,A2,[일반계정]_단체
196,201909,2001110014608,0010607,케이디비생명보험주식회사,2142785200000,281044,A2,[일반계정]_단체
197,201909,1601110014483,0010608,미래에셋생명보험주식회사,149378000000,5214,A2,[일반계정]_단체
198,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,2847085800000,17865,A2,[일반계정]_단체
199,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,0,0,A2,[일반계정]_단체
200,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,0,A2,[일반계정]_단체
201,201909,1101110818463,0010618,하나생명보험주식회사,240537300000,326086,A2,[일반계정]_단체
202,201909,1101110623606,0010619,DB생명보험주식회사,0,0,A2,[일반계정]_단체
203,201909,1101110631154,0010620,메트라이프생명보험(주),0,0,A2,[일반계정]_단체
204,201909,1101110624688,0010622,동양생명보험주식회사,303870000000,16001,A2,[일반계정]_단체
205,201909,1101110709232,0010625,처브라이프생명보험주식회사,1100000000,8,A2,[일반계정]_단체
206,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,135091393000,5399,A2,[일반계정]_단체
207,201909,1101112762668,0011320,푸본현대생명보험주식회사,533980000000,58813,A2,[일반계정]_단체
208,201909,1101113003699,0011388,KB생명보험주식회사,83982800000,21353,A2,[일반계정]_단체
209,201909,1101112940751,0011434,라이나생명보험주식회사,0,0,A2,[일반계정]_단체
210,201909,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A2,[일반계정]_단체
211,201909,1101114809377,0013173,농협생명보험주식회사,0,0,A2,[일반계정]_단체
212,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,0,A2,[일반계정]_단체
216,201909,1101110003204,0010593,한화생명보험주식회사,19137361898000,1438497,A3,[일반계정]_(보장성)
217,201909,1101110007032,0010594,에이비엘생명보험주식회사,12063581790000,906998,A3,[일반계정]_(보장성)
218,201909,1101110005953,0010595,삼성생명보험주식회사,34824423590000,1648445,A3,[일반계정]_(보장성)
219,201909,1101110018443,0010596,흥국생명보험주식회사,4953306509000,263204,A3,[일반계정]_(보장성)
220,201909,1101110014970,0010597,교보생명보험주식회사,20941795695000,621723,A3,[일반계정]_(보장성)
221,201909,1101110667498,0010599,신한생명보험주식회사,9010691551000,523834,A3,[일반계정]_(보장성)
222,201909,1801110078443,0010605,DGB생명보험주식회사,9621404313000,989460,A3,[일반계정]_(보장성)
223,201909,2001110014608,0010607,케이디비생명보험주식회사,6577246696000,421580,A3,[일반계정]_(보장성)
224,201909,1601110014483,0010608,미래에셋생명보험주식회사,4536919491000,79626,A3,[일반계정]_(보장성)
225,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,11440769150000,361408,A3,[일반계정]_(보장성)
226,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,3007593195000,54227,A3,[일반계정]_(보장성)
227,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,5724791000000,145652,A3,[일반계정]_(보장성)
228,201909,1101110818463,0010618,하나생명보험주식회사,392512500000,345450,A3,[일반계정]_(보장성)
229,201909,1101110623606,0010619,DB생명보험주식회사,5740466900000,216811,A3,[일반계정]_(보장성)
230,201909,1101110631154,0010620,메트라이프생명보험(주),6841745049000,96092,A3,[일반계정]_(보장성)
231,201909,1101110624688,0010622,동양생명보험주식회사,8758312558000,326689,A3,[일반계정]_(보장성)
232,201909,1101110709232,0010625,처브라이프생명보험주식회사,768064000000,8524,A3,[일반계정]_(보장성)
233,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,734259993000,10769,A3,[일반계정]_(보장성)
234,201909,1101112762668,0011320,푸본현대생명보험주식회사,1373943500000,1334187,A3,[일반계정]_(보장성)
235,201909,1101113003699,0011388,KB생명보험주식회사,1748886045000,60446,A3,[일반계정]_(보장성)
236,201909,1101112940751,0011434,라이나생명보험주식회사,12227589018000,577518,A3,[일반계정]_(보장성)
237,201909,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A3,[일반계정]_(보장성)
238,201909,1101114809377,0013173,농협생명보험주식회사,14693167892000,1115548,A3,[일반계정]_(보장성)
239,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,558262308000,27845,A3,[일반계정]_(보장성)
243,201909,1101110003204,0010593,한화생명보험주식회사,2924201538000,67690,A4,[일반계정]_(저축성)
244,201909,1101110007032,0010594,에이비엘생명보험주식회사,1215528680000,51919,A4,[일반계정]_(저축성)
245,201909,1101110005953,0010595,삼성생명보험주식회사,3966333131000,99231,A4,[일반계정]_(저축성)
246,201909,1101110018443,0010596,흥국생명보험주식회사,429206201000,10740,A4,[일반계정]_(저축성)
247,201909,1101110014970,0010597,교보생명보험주식회사,2750777259000,59040,A4,[일반계정]_(저축성)
248,201909,1101110667498,0010599,신한생명보험주식회사,100590442000,2687,A4,[일반계정]_(저축성)
249,201909,1801110078443,0010605,DGB생명보험주식회사,177674668000,4943,A4,[일반계정]_(저축성)
250,201909,2001110014608,0010607,케이디비생명보험주식회사,448480457000,9378,A4,[일반계정]_(저축성)
251,201909,1601110014483,0010608,미래에셋생명보험주식회사,1624113755000,22058,A4,[일반계정]_(저축성)
252,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,356596496000,5144,A4,[일반계정]_(저축성)
253,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,662763319000,8375,A4,[일반계정]_(저축성)
254,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,1151999632000,12897,A4,[일반계정]_(저축성)
255,201909,1101110818463,0010618,하나생명보험주식회사,384266663000,11553,A4,[일반계정]_(저축성)
256,201909,1101110623606,0010619,DB생명보험주식회사,42145670000,760,A4,[일반계정]_(저축성)
257,201909,1101110631154,0010620,메트라이프생명보험(주),1088615870000,19458,A4,[일반계정]_(저축성)
258,201909,1101110624688,0010622,동양생명보험주식회사,2131412486000,61468,A4,[일반계정]_(저축성)
259,201909,1101110709232,0010625,처브라이프생명보험주식회사,34277892000,3045,A4,[일반계정]_(저축성)
260,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,227358000000,8988,A4,[일반계정]_(저축성)
261,201909,1101112762668,0011320,푸본현대생명보험주식회사,807336030000,23206,A4,[일반계정]_(저축성)
262,201909,1101113003699,0011388,KB생명보험주식회사,908533900000,28825,A4,[일반계정]_(저축성)
263,201909,1101112940751,0011434,라이나생명보험주식회사,29196580000,1680,A4,[일반계정]_(저축성)
264,201909,1101114390376,0012455,아이비케이연금보험 주식회사,1034661091000,32118,A4,[일반계정]_(저축성)
265,201909,1101114809377,0013173,농협생명보험주식회사,1871731395000,52600,A4,[일반계정]_(저축성)
266,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,248470690000,17128,A4,[일반계정]_(저축성)
270,201909,1101110003204,0010593,한화생명보험주식회사,451994496000,3783,B,[특별계정]
271,201909,1101110007032,0010594,에이비엘생명보험주식회사,0,0,B,[특별계정]
272,201909,1101110005953,0010595,삼성생명보험주식회사,138557448000,163978,B,[특별계정]
273,201909,1101110018443,0010596,흥국생명보험주식회사,146184454000,40379,B,[특별계정]
274,201909,1101110014970,0010597,교보생명보험주식회사,944088285000,1374002,B,[특별계정]
275,201909,1101110667498,0010599,신한생명보험주식회사,351290756000,39226,B,[특별계정]
276,201909,1801110078443,0010605,DGB생명보험주식회사,0,0,B,[특별계정]
277,201909,2001110014608,0010607,케이디비생명보험주식회사,218432000,101,B,[특별계정]
278,201909,1601110014483,0010608,미래에셋생명보험주식회사,913483699000,49457,B,[특별계정]
279,201909,1101116429884,0010615,에이아이에이생명보험 주식회사,0,0,B,[특별계정]
280,201909,1101110633712,0010616,푸르덴셜생명보험주식회사,11477000,2,B,[특별계정]
281,201909,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,0,B,[특별계정]
282,201909,1101110818463,0010618,하나생명보험주식회사,0,0,B,[특별계정]
283,201909,1101110623606,0010619,DB생명보험주식회사,36005527000,3975,B,[특별계정]
284,201909,1101110631154,0010620,메트라이프생명보험(주),0,0,B,[특별계정]
285,201909,1101110624688,0010622,동양생명보험주식회사,10023761000,377,B,[특별계정]
286,201909,1101110709232,0010625,처브라이프생명보험주식회사,0,0,B,[특별계정]
287,201909,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,0,B,[특별계정]
288,201909,1101112762668,0011320,푸본현대생명보험주식회사,9457563000,151,B,[특별계정]
289,201909,1101113003699,0011388,KB생명보험주식회사,186733633000,159,B,[특별계정]
290,201909,1101112940751,0011434,라이나생명보험주식회사,0,0,B,[특별계정]
291,201909,1101114390376,0012455,아이비케이연금보험 주식회사,117501344000,1691,B,[특별계정]
292,201909,1101114809377,0013173,농협생명보험주식회사,0,0,B,[특별계정]
293,201909,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,0,B,[특별계정]
297,201909,1101110003204,0010593,한화생명보험주식회사,0,0,B1,[특별계정]_퇴직보험
298,201909,1101110007032,0010594,에이비엘생명보험주식회사,0,0,B1,[특별계정]_퇴직보험
299,201909,1101110005953,0010595,삼성생명보험주식회사,0,0,B1,[특별계정]_퇴직보험
0,201912,1101110003204,0010593,한화생명보험주식회사,31250782567000,1915378,A,[일반계정]
1,201912,1101110007032,0010594,에이비엘생명보험주식회사,16197344721000,1109982,A,[일반계정]
2,201912,1101110005953,0010595,삼성생명보험주식회사,52439790214000,2330401,A,[일반계정]
3,201912,1101110018443,0010596,흥국생명보험주식회사,7328003555000,351645,A,[일반계정]
4,201912,1101110014970,0010597,교보생명보험주식회사,30718582633000,867405,A,[일반계정]
5,201912,1101110667498,0010599,신한생명보험주식회사,12696139472000,678744,A,[일반계정]
6,201912,1801110078443,0010605,DGB생명보험주식회사,10750678157000,1093438,A,[일반계정]
7,201912,2001110014608,0010607,케이디비생명보험주식회사,9076876137000,522073,A,[일반계정]
8,201912,1601110014483,0010608,미래에셋생명보험주식회사,8205888657000,136768,A,[일반계정]
9,201912,1101116429884,0010615,에이아이에이생명보험 주식회사,14474237418000,485872,A,[일반계정]
10,201912,1101110633712,0010616,푸르덴셜생명보험주식회사,5301187286000,88820,A,[일반계정]
11,201912,1101110803092,0010617,오렌지라이프생명보험 주식회사,9030889334000,196404,A,[일반계정]
12,201912,1101110818463,0010618,하나생명보험주식회사,894949197000,374991,A,[일반계정]
13,201912,1101110623606,0010619,DB생명보험주식회사,7896253040000,275096,A,[일반계정]
