,날짜,법인등록번호,고유번호,기업명,직원수,직급구분,직급
97,201903,1101110709232,0010625,처브라이프생명보험주식회사,162,A3,임직원_직원
98,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,175,A3,임직원_직원
99,201903,1101112762668,0011320,푸본현대생명보험주식회사,315,A3,임직원_직원
100,201903,1101113003699,0011388,KB생명보험주식회사,336,A3,임직원_직원
101,201903,1101112940751,0011434,라이나생명보험주식회사,780,A3,임직원_직원
102,201903,1101114390376,0012455,아이비케이연금보험 주식회사,152,A3,임직원_직원
103,201903,1101114809377,0013173,농협생명보험주식회사,1061,A3,임직원_직원
104,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,91,A3,임직원_직원
108,201903,1101110003204,0010593,한화생명보험주식회사,3826,A31,임직원_직원_정규직원
109,201903,1101110007032,0010594,에이비엘생명보험주식회사,882,A31,임직원_직원_정규직원
110,201903,1101110005953,0010595,삼성생명보험주식회사,5072,A31,임직원_직원_정규직원
111,201903,1101110018443,0010596,흥국생명보험주식회사,573,A31,임직원_직원_정규직원
112,201903,1101110014970,0010597,교보생명보험주식회사,3684,A31,임직원_직원_정규직원
113,201903,1101110667498,0010599,신한생명보험주식회사,1218,A31,임직원_직원_정규직원
114,201903,1801110078443,0010605,DGB생명보험주식회사,256,A31,임직원_직원_정규직원
115,201903,2001110014608,0010607,케이디비생명보험주식회사,638,A31,임직원_직원_정규직원
116,201903,1601110014483,0010608,미래에셋생명보험주식회사,1007,A31,임직원_직원_정규직원
117,201903,1101116429884,0010615,에이아이에이생명보험 주식회사,545,A31,임직원_직원_정규직원
118,201903,1101110633712,0010616,푸르덴셜생명보험주식회사,476,A31,임직원_직원_정규직원
119,201903,1101110803092,0010617,오렌지라이프생명보험 주식회사,741,A31,임직원_직원_정규직원
120,201903,1101110818463,0010618,하나생명보험주식회사,134,A31,임직원_직원_정규직원
121,201903,1101110623606,0010619,DB생명보험주식회사,545,A31,임직원_직원_정규직원
122,201903,1101110631154,0010620,메트라이프생명보험(주),546,A31,임직원_직원_정규직원
123,201903,1101110624688,0010622,동양생명보험주식회사,936,A31,임직원_직원_정규직원
124,201903,1101110709232,0010625,처브라이프생명보험주식회사,162,A31,임직원_직원_정규직원
125,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,164,A31,임직원_직원_정규직원
126,201903,1101112762668,0011320,푸본현대생명보험주식회사,210,A31,임직원_직원_정규직원
127,201903,1101113003699,0011388,KB생명보험주식회사,322,A31,임직원_직원_정규직원
128,201903,1101112940751,0011434,라이나생명보험주식회사,628,A31,임직원_직원_정규직원
129,201903,1101114390376,0012455,아이비케이연금보험 주식회사,148,A31,임직원_직원_정규직원
130,201903,1101114809377,0013173,농협생명보험주식회사,814,A31,임직원_직원_정규직원
131,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,83,A31,임직원_직원_정규직원
135,201903,1101110003204,0010593,한화생명보험주식회사,60,A32,임직원_직원_비정규직원
136,201903,1101110007032,0010594,에이비엘생명보험주식회사,4,A32,임직원_직원_비정규직원
137,201903,1101110005953,0010595,삼성생명보험주식회사,169,A32,임직원_직원_비정규직원
138,201903,1101110018443,0010596,흥국생명보험주식회사,40,A32,임직원_직원_비정규직원
139,201903,1101110014970,0010597,교보생명보험주식회사,161,A32,임직원_직원_비정규직원
140,201903,1101110667498,0010599,신한생명보험주식회사,22,A32,임직원_직원_비정규직원
141,201903,1801110078443,0010605,DGB생명보험주식회사,16,A32,임직원_직원_비정규직원
142,201903,2001110014608,0010607,케이디비생명보험주식회사,14,A32,임직원_직원_비정규직원
143,201903,1601110014483,0010608,미래에셋생명보험주식회사,8,A32,임직원_직원_비정규직원
144,201903,1101116429884,0010615,에이아이에이생명보험 주식회사,12,A32,임직원_직원_비정규직원
145,201903,1101110633712,0010616,푸르덴셜생명보험주식회사,38,A32,임직원_직원_비정규직원
146,201903,1101110803092,0010617,오렌지라이프생명보험 주식회사,6,A32,임직원_직원_비정규직원
147,201903,1101110818463,0010618,하나생명보험주식회사,21,A32,임직원_직원_비정규직원
148,201903,1101110623606,0010619,DB생명보험주식회사,19,A32,임직원_직원_비정규직원
149,201903,1101110631154,0010620,메트라이프생명보험(주),15,A32,임직원_직원_비정규직원
150,201903,1101110624688,0010622,동양생명보험주식회사,56,A32,임직원_직원_비정규직원
151,201903,1101110709232,0010625,처브라이프생명보험주식회사,0,A32,임직원_직원_비정규직원
152,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,11,A32,임직원_직원_비정규직원
153,201903,1101112762668,0011320,푸본현대생명보험주식회사,105,A32,임직원_직원_비정규직원
154,201903,1101113003699,0011388,KB생명보험주식회사,14,A32,임직원_직원_비정규직원
155,201903,1101112940751,0011434,라이나생명보험주식회사,152,A32,임직원_직원_비정규직원
156,201903,1101114390376,0012455,아이비케이연금보험 주식회사,4,A32,임직원_직원_비정규직원
157,201903,1101114809377,0013173,농협생명보험주식회사,247,A32,임직원_직원_비정규직원
158,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,8,A32,임직원_직원_비정규직원
162,201903,1101110003204,0010593,한화생명보험주식회사,17904,B,등록 설계사
163,201903,1101110007032,0010594,에이비엘생명보험주식회사,2468,B,등록 설계사
164,201903,1101110005953,0010595,삼성생명보험주식회사,37913,B,등록 설계사
165,201903,1101110018443,0010596,흥국생명보험주식회사,1792,B,등록 설계사
166,201903,1101110014970,0010597,교보생명보험주식회사,14870,B,등록 설계사
167,201903,1101110667498,0010599,신한생명보험주식회사,6998,B,등록 설계사
168,201903,1801110078443,0010605,DGB생명보험주식회사,616,B,등록 설계사
169,201903,2001110014608,0010607,케이디비생명보험주식회사,1761,B,등록 설계사
170,201903,1601110014483,0010608,미래에셋생명보험주식회사,3531,B,등록 설계사
171,201903,1101116429884,0010615,에이아이에이생명보험 주식회사,1414,B,등록 설계사
172,201903,1101110633712,0010616,푸르덴셜생명보험주식회사,1871,B,등록 설계사
173,201903,1101110803092,0010617,오렌지라이프생명보험 주식회사,5015,B,등록 설계사
174,201903,1101110818463,0010618,하나생명보험주식회사,45,B,등록 설계사
175,201903,1101110623606,0010619,DB생명보험주식회사,3545,B,등록 설계사
176,201903,1101110631154,0010620,메트라이프생명보험(주),3232,B,등록 설계사
177,201903,1101110624688,0010622,동양생명보험주식회사,3058,B,등록 설계사
178,201903,1101110709232,0010625,처브라이프생명보험주식회사,412,B,등록 설계사
179,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B,등록 설계사
180,201903,1101112762668,0011320,푸본현대생명보험주식회사,466,B,등록 설계사
181,201903,1101113003699,0011388,KB생명보험주식회사,580,B,등록 설계사
182,201903,1101112940751,0011434,라이나생명보험주식회사,855,B,등록 설계사
183,201903,1101114390376,0012455,아이비케이연금보험 주식회사,0,B,등록 설계사
184,201903,1101114809377,0013173,농협생명보험주식회사,2016,B,등록 설계사
185,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B,등록 설계사
189,201903,1101110003204,0010593,한화생명보험주식회사,17563,B1,등록 설계사_전속 설계사
190,201903,1101110007032,0010594,에이비엘생명보험주식회사,2468,B1,등록 설계사_전속 설계사
191,201903,1101110005953,0010595,삼성생명보험주식회사,24782,B1,등록 설계사_전속 설계사
192,201903,1101110018443,0010596,흥국생명보험주식회사,1777,B1,등록 설계사_전속 설계사
193,201903,1101110014970,0010597,교보생명보험주식회사,14671,B1,등록 설계사_전속 설계사
194,201903,1101110667498,0010599,신한생명보험주식회사,6976,B1,등록 설계사_전속 설계사
195,201903,1801110078443,0010605,DGB생명보험주식회사,613,B1,등록 설계사_전속 설계사
196,201903,2001110014608,0010607,케이디비생명보험주식회사,1741,B1,등록 설계사_전속 설계사
197,201903,1601110014483,0010608,미래에셋생명보험주식회사,3498,B1,등록 설계사_전속 설계사
198,201903,1101116429884,0010615,에이아이에이생명보험 주식회사,1414,B1,등록 설계사_전속 설계사
199,201903,1101110633712,0010616,푸르덴셜생명보험주식회사,1871,B1,등록 설계사_전속 설계사
200,201903,1101110803092,0010617,오렌지라이프생명보험 주식회사,5015,B1,등록 설계사_전속 설계사
201,201903,1101110818463,0010618,하나생명보험주식회사,45,B1,등록 설계사_전속 설계사
202,201903,1101110623606,0010619,DB생명보험주식회사,1435,B1,등록 설계사_전속 설계사
203,201903,1101110631154,0010620,메트라이프생명보험(주),3232,B1,등록 설계사_전속 설계사
204,201903,1101110624688,0010622,동양생명보험주식회사,2911,B1,등록 설계사_전속 설계사
205,201903,1101110709232,0010625,처브라이프생명보험주식회사,325,B1,등록 설계사_전속 설계사
206,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B1,등록 설계사_전속 설계사
207,201903,1101112762668,0011320,푸본현대생명보험주식회사,466,B1,등록 설계사_전속 설계사
208,201903,1101113003699,0011388,KB생명보험주식회사,300,B1,등록 설계사_전속 설계사
209,201903,1101112940751,0011434,라이나생명보험주식회사,855,B1,등록 설계사_전속 설계사
210,201903,1101114390376,0012455,아이비케이연금보험 주식회사,0,B1,등록 설계사_전속 설계사
211,201903,1101114809377,0013173,농협생명보험주식회사,2016,B1,등록 설계사_전속 설계사
212,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B1,등록 설계사_전속 설계사
216,201903,1101110003204,0010593,한화생명보험주식회사,341,B2,등록 설계사_교차모집 설계사
217,201903,1101110007032,0010594,에이비엘생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
218,201903,1101110005953,0010595,삼성생명보험주식회사,13131,B2,등록 설계사_교차모집 설계사
219,201903,1101110018443,0010596,흥국생명보험주식회사,15,B2,등록 설계사_교차모집 설계사
220,201903,1101110014970,0010597,교보생명보험주식회사,199,B2,등록 설계사_교차모집 설계사
221,201903,1101110667498,0010599,신한생명보험주식회사,22,B2,등록 설계사_교차모집 설계사
222,201903,1801110078443,0010605,DGB생명보험주식회사,3,B2,등록 설계사_교차모집 설계사
223,201903,2001110014608,0010607,케이디비생명보험주식회사,20,B2,등록 설계사_교차모집 설계사
224,201903,1601110014483,0010608,미래에셋생명보험주식회사,33,B2,등록 설계사_교차모집 설계사
225,201903,1101116429884,0010615,에이아이에이생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
226,201903,1101110633712,0010616,푸르덴셜생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
227,201903,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
228,201903,1101110818463,0010618,하나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
229,201903,1101110623606,0010619,DB생명보험주식회사,2110,B2,등록 설계사_교차모집 설계사
230,201903,1101110631154,0010620,메트라이프생명보험(주),0,B2,등록 설계사_교차모집 설계사
231,201903,1101110624688,0010622,동양생명보험주식회사,147,B2,등록 설계사_교차모집 설계사
232,201903,1101110709232,0010625,처브라이프생명보험주식회사,87,B2,등록 설계사_교차모집 설계사
233,201903,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
234,201903,1101112762668,0011320,푸본현대생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
235,201903,1101113003699,0011388,KB생명보험주식회사,280,B2,등록 설계사_교차모집 설계사
236,201903,1101112940751,0011434,라이나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
237,201903,1101114390376,0012455,아이비케이연금보험 주식회사,0,B2,등록 설계사_교차모집 설계사
238,201903,1101114809377,0013173,농협생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
239,201903,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
0,201906,1101110003204,0010593,한화생명보험주식회사,3949,A,임직원
1,201906,1101110007032,0010594,에이비엘생명보험주식회사,903,A,임직원
2,201906,1101110005953,0010595,삼성생명보험주식회사,5258,A,임직원
3,201906,1101110018443,0010596,흥국생명보험주식회사,619,A,임직원
4,201906,1101110014970,0010597,교보생명보험주식회사,3873,A,임직원
5,201906,1101110667498,0010599,신한생명보험주식회사,1260,A,임직원
6,201906,1801110078443,0010605,DGB생명보험주식회사,274,A,임직원
7,201906,2001110014608,0010607,케이디비생명보험주식회사,667,A,임직원
8,201906,1601110014483,0010608,미래에셋생명보험주식회사,1032,A,임직원
9,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,606,A,임직원
10,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,556,A,임직원
11,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,782,A,임직원
12,201906,1101110818463,0010618,하나생명보험주식회사,169,A,임직원
13,201906,1101110623606,0010619,DB생명보험주식회사,582,A,임직원
14,201906,1101110631154,0010620,메트라이프생명보험(주),592,A,임직원
15,201906,1101110624688,0010622,동양생명보험주식회사,1007,A,임직원
16,201906,1101110709232,0010625,처브라이프생명보험주식회사,167,A,임직원
17,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,195,A,임직원
18,201906,1101112762668,0011320,푸본현대생명보험주식회사,353,A,임직원
19,201906,1101113003699,0011388,KB생명보험주식회사,371,A,임직원
20,201906,1101112940751,0011434,라이나생명보험주식회사,788,A,임직원
21,201906,1101114390376,0012455,아이비케이연금보험 주식회사,172,A,임직원
22,201906,1101114809377,0013173,농협생명보험주식회사,1065,A,임직원
23,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,97,A,임직원
27,201906,1101110003204,0010593,한화생명보험주식회사,7,A1,임직원_등기임원
28,201906,1101110007032,0010594,에이비엘생명보험주식회사,7,A1,임직원_등기임원
29,201906,1101110005953,0010595,삼성생명보험주식회사,7,A1,임직원_등기임원
30,201906,1101110018443,0010596,흥국생명보험주식회사,7,A1,임직원_등기임원
31,201906,1101110014970,0010597,교보생명보험주식회사,7,A1,임직원_등기임원
32,201906,1101110667498,0010599,신한생명보험주식회사,7,A1,임직원_등기임원
33,201906,1801110078443,0010605,DGB생명보험주식회사,5,A1,임직원_등기임원
34,201906,2001110014608,0010607,케이디비생명보험주식회사,7,A1,임직원_등기임원
35,201906,1601110014483,0010608,미래에셋생명보험주식회사,5,A1,임직원_등기임원
36,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,5,A1,임직원_등기임원
37,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,5,A1,임직원_등기임원
38,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,6,A1,임직원_등기임원
39,201906,1101110818463,0010618,하나생명보험주식회사,4,A1,임직원_등기임원
40,201906,1101110623606,0010619,DB생명보험주식회사,5,A1,임직원_등기임원
41,201906,1101110631154,0010620,메트라이프생명보험(주),5,A1,임직원_등기임원
42,201906,1101110624688,0010622,동양생명보험주식회사,6,A1,임직원_등기임원
43,201906,1101110709232,0010625,처브라이프생명보험주식회사,7,A1,임직원_등기임원
44,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,9,A1,임직원_등기임원
45,201906,1101112762668,0011320,푸본현대생명보험주식회사,11,A1,임직원_등기임원
46,201906,1101113003699,0011388,KB생명보험주식회사,5,A1,임직원_등기임원
47,201906,1101112940751,0011434,라이나생명보험주식회사,4,A1,임직원_등기임원
48,201906,1101114390376,0012455,아이비케이연금보험 주식회사,6,A1,임직원_등기임원
49,201906,1101114809377,0013173,농협생명보험주식회사,9,A1,임직원_등기임원
50,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,4,A1,임직원_등기임원
54,201906,1101110003204,0010593,한화생명보험주식회사,52,A2,임직원_비등기임원
55,201906,1101110007032,0010594,에이비엘생명보험주식회사,12,A2,임직원_비등기임원
56,201906,1101110005953,0010595,삼성생명보험주식회사,59,A2,임직원_비등기임원
57,201906,1101110018443,0010596,흥국생명보험주식회사,18,A2,임직원_비등기임원
58,201906,1101110014970,0010597,교보생명보험주식회사,36,A2,임직원_비등기임원
59,201906,1101110667498,0010599,신한생명보험주식회사,10,A2,임직원_비등기임원
60,201906,1801110078443,0010605,DGB생명보험주식회사,4,A2,임직원_비등기임원
61,201906,2001110014608,0010607,케이디비생명보험주식회사,11,A2,임직원_비등기임원
62,201906,1601110014483,0010608,미래에셋생명보험주식회사,37,A2,임직원_비등기임원
63,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,34,A2,임직원_비등기임원
64,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,26,A2,임직원_비등기임원
65,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,21,A2,임직원_비등기임원
66,201906,1101110818463,0010618,하나생명보험주식회사,7,A2,임직원_비등기임원
67,201906,1101110623606,0010619,DB생명보험주식회사,13,A2,임직원_비등기임원
68,201906,1101110631154,0010620,메트라이프생명보험(주),24,A2,임직원_비등기임원
69,201906,1101110624688,0010622,동양생명보험주식회사,12,A2,임직원_비등기임원
70,201906,1101110709232,0010625,처브라이프생명보험주식회사,2,A2,임직원_비등기임원
71,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,9,A2,임직원_비등기임원
72,201906,1101112762668,0011320,푸본현대생명보험주식회사,9,A2,임직원_비등기임원
73,201906,1101113003699,0011388,KB생명보험주식회사,9,A2,임직원_비등기임원
74,201906,1101112940751,0011434,라이나생명보험주식회사,31,A2,임직원_비등기임원
75,201906,1101114390376,0012455,아이비케이연금보험 주식회사,8,A2,임직원_비등기임원
76,201906,1101114809377,0013173,농협생명보험주식회사,8,A2,임직원_비등기임원
77,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,2,A2,임직원_비등기임원
81,201906,1101110003204,0010593,한화생명보험주식회사,3890,A3,임직원_직원
82,201906,1101110007032,0010594,에이비엘생명보험주식회사,884,A3,임직원_직원
83,201906,1101110005953,0010595,삼성생명보험주식회사,5192,A3,임직원_직원
84,201906,1101110018443,0010596,흥국생명보험주식회사,594,A3,임직원_직원
85,201906,1101110014970,0010597,교보생명보험주식회사,3830,A3,임직원_직원
86,201906,1101110667498,0010599,신한생명보험주식회사,1243,A3,임직원_직원
87,201906,1801110078443,0010605,DGB생명보험주식회사,265,A3,임직원_직원
88,201906,2001110014608,0010607,케이디비생명보험주식회사,649,A3,임직원_직원
89,201906,1601110014483,0010608,미래에셋생명보험주식회사,990,A3,임직원_직원
90,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,567,A3,임직원_직원
91,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,525,A3,임직원_직원
92,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,755,A3,임직원_직원
93,201906,1101110818463,0010618,하나생명보험주식회사,158,A3,임직원_직원
94,201906,1101110623606,0010619,DB생명보험주식회사,564,A3,임직원_직원
95,201906,1101110631154,0010620,메트라이프생명보험(주),563,A3,임직원_직원
96,201906,1101110624688,0010622,동양생명보험주식회사,989,A3,임직원_직원
97,201906,1101110709232,0010625,처브라이프생명보험주식회사,158,A3,임직원_직원
98,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,177,A3,임직원_직원
99,201906,1101112762668,0011320,푸본현대생명보험주식회사,333,A3,임직원_직원
100,201906,1101113003699,0011388,KB생명보험주식회사,357,A3,임직원_직원
101,201906,1101112940751,0011434,라이나생명보험주식회사,753,A3,임직원_직원
102,201906,1101114390376,0012455,아이비케이연금보험 주식회사,158,A3,임직원_직원
103,201906,1101114809377,0013173,농협생명보험주식회사,1048,A3,임직원_직원
104,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,91,A3,임직원_직원
108,201906,1101110003204,0010593,한화생명보험주식회사,3830,A31,임직원_직원_정규직원
109,201906,1101110007032,0010594,에이비엘생명보험주식회사,880,A31,임직원_직원_정규직원
110,201906,1101110005953,0010595,삼성생명보험주식회사,5029,A31,임직원_직원_정규직원
111,201906,1101110018443,0010596,흥국생명보험주식회사,553,A31,임직원_직원_정규직원
112,201906,1101110014970,0010597,교보생명보험주식회사,3671,A31,임직원_직원_정규직원
113,201906,1101110667498,0010599,신한생명보험주식회사,1219,A31,임직원_직원_정규직원
114,201906,1801110078443,0010605,DGB생명보험주식회사,251,A31,임직원_직원_정규직원
115,201906,2001110014608,0010607,케이디비생명보험주식회사,639,A31,임직원_직원_정규직원
116,201906,1601110014483,0010608,미래에셋생명보험주식회사,983,A31,임직원_직원_정규직원
117,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,547,A31,임직원_직원_정규직원
118,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,484,A31,임직원_직원_정규직원
119,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,747,A31,임직원_직원_정규직원
120,201906,1101110818463,0010618,하나생명보험주식회사,133,A31,임직원_직원_정규직원
121,201906,1101110623606,0010619,DB생명보험주식회사,552,A31,임직원_직원_정규직원
122,201906,1101110631154,0010620,메트라이프생명보험(주),553,A31,임직원_직원_정규직원
123,201906,1101110624688,0010622,동양생명보험주식회사,943,A31,임직원_직원_정규직원
124,201906,1101110709232,0010625,처브라이프생명보험주식회사,158,A31,임직원_직원_정규직원
125,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,165,A31,임직원_직원_정규직원
126,201906,1101112762668,0011320,푸본현대생명보험주식회사,218,A31,임직원_직원_정규직원
127,201906,1101113003699,0011388,KB생명보험주식회사,342,A31,임직원_직원_정규직원
128,201906,1101112940751,0011434,라이나생명보험주식회사,622,A31,임직원_직원_정규직원
129,201906,1101114390376,0012455,아이비케이연금보험 주식회사,152,A31,임직원_직원_정규직원
130,201906,1101114809377,0013173,농협생명보험주식회사,836,A31,임직원_직원_정규직원
131,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,83,A31,임직원_직원_정규직원
135,201906,1101110003204,0010593,한화생명보험주식회사,60,A32,임직원_직원_비정규직원
136,201906,1101110007032,0010594,에이비엘생명보험주식회사,4,A32,임직원_직원_비정규직원
137,201906,1101110005953,0010595,삼성생명보험주식회사,163,A32,임직원_직원_비정규직원
138,201906,1101110018443,0010596,흥국생명보험주식회사,41,A32,임직원_직원_비정규직원
139,201906,1101110014970,0010597,교보생명보험주식회사,159,A32,임직원_직원_비정규직원
140,201906,1101110667498,0010599,신한생명보험주식회사,24,A32,임직원_직원_비정규직원
141,201906,1801110078443,0010605,DGB생명보험주식회사,14,A32,임직원_직원_비정규직원
142,201906,2001110014608,0010607,케이디비생명보험주식회사,10,A32,임직원_직원_비정규직원
143,201906,1601110014483,0010608,미래에셋생명보험주식회사,7,A32,임직원_직원_비정규직원
144,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,20,A32,임직원_직원_비정규직원
145,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,41,A32,임직원_직원_비정규직원
146,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,8,A32,임직원_직원_비정규직원
147,201906,1101110818463,0010618,하나생명보험주식회사,25,A32,임직원_직원_비정규직원
148,201906,1101110623606,0010619,DB생명보험주식회사,12,A32,임직원_직원_비정규직원
149,201906,1101110631154,0010620,메트라이프생명보험(주),10,A32,임직원_직원_비정규직원
150,201906,1101110624688,0010622,동양생명보험주식회사,46,A32,임직원_직원_비정규직원
151,201906,1101110709232,0010625,처브라이프생명보험주식회사,0,A32,임직원_직원_비정규직원
152,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,12,A32,임직원_직원_비정규직원
153,201906,1101112762668,0011320,푸본현대생명보험주식회사,115,A32,임직원_직원_비정규직원
154,201906,1101113003699,0011388,KB생명보험주식회사,15,A32,임직원_직원_비정규직원
155,201906,1101112940751,0011434,라이나생명보험주식회사,131,A32,임직원_직원_비정규직원
156,201906,1101114390376,0012455,아이비케이연금보험 주식회사,6,A32,임직원_직원_비정규직원
157,201906,1101114809377,0013173,농협생명보험주식회사,212,A32,임직원_직원_비정규직원
158,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,8,A32,임직원_직원_비정규직원
162,201906,1101110003204,0010593,한화생명보험주식회사,18153,B,등록 설계사
163,201906,1101110007032,0010594,에이비엘생명보험주식회사,2453,B,등록 설계사
164,201906,1101110005953,0010595,삼성생명보험주식회사,37985,B,등록 설계사
165,201906,1101110018443,0010596,흥국생명보험주식회사,1791,B,등록 설계사
166,201906,1101110014970,0010597,교보생명보험주식회사,14568,B,등록 설계사
167,201906,1101110667498,0010599,신한생명보험주식회사,7179,B,등록 설계사
168,201906,1801110078443,0010605,DGB생명보험주식회사,469,B,등록 설계사
169,201906,2001110014608,0010607,케이디비생명보험주식회사,1647,B,등록 설계사
170,201906,1601110014483,0010608,미래에셋생명보험주식회사,3458,B,등록 설계사
171,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,1490,B,등록 설계사
172,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,1978,B,등록 설계사
173,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,5143,B,등록 설계사
174,201906,1101110818463,0010618,하나생명보험주식회사,43,B,등록 설계사
175,201906,1101110623606,0010619,DB생명보험주식회사,3633,B,등록 설계사
176,201906,1101110631154,0010620,메트라이프생명보험(주),3429,B,등록 설계사
177,201906,1101110624688,0010622,동양생명보험주식회사,2743,B,등록 설계사
178,201906,1101110709232,0010625,처브라이프생명보험주식회사,381,B,등록 설계사
179,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B,등록 설계사
180,201906,1101112762668,0011320,푸본현대생명보험주식회사,506,B,등록 설계사
181,201906,1101113003699,0011388,KB생명보험주식회사,744,B,등록 설계사
182,201906,1101112940751,0011434,라이나생명보험주식회사,852,B,등록 설계사
183,201906,1101114390376,0012455,아이비케이연금보험 주식회사,0,B,등록 설계사
184,201906,1101114809377,0013173,농협생명보험주식회사,1918,B,등록 설계사
185,201906,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B,등록 설계사
189,201906,1101110003204,0010593,한화생명보험주식회사,17848,B1,등록 설계사_전속 설계사
190,201906,1101110007032,0010594,에이비엘생명보험주식회사,2453,B1,등록 설계사_전속 설계사
191,201906,1101110005953,0010595,삼성생명보험주식회사,24552,B1,등록 설계사_전속 설계사
192,201906,1101110018443,0010596,흥국생명보험주식회사,1776,B1,등록 설계사_전속 설계사
193,201906,1101110014970,0010597,교보생명보험주식회사,14383,B1,등록 설계사_전속 설계사
194,201906,1101110667498,0010599,신한생명보험주식회사,7121,B1,등록 설계사_전속 설계사
195,201906,1801110078443,0010605,DGB생명보험주식회사,465,B1,등록 설계사_전속 설계사
196,201906,2001110014608,0010607,케이디비생명보험주식회사,1625,B1,등록 설계사_전속 설계사
197,201906,1601110014483,0010608,미래에셋생명보험주식회사,3430,B1,등록 설계사_전속 설계사
198,201906,1101116429884,0010615,에이아이에이생명보험 주식회사,1490,B1,등록 설계사_전속 설계사
199,201906,1101110633712,0010616,푸르덴셜생명보험주식회사,1978,B1,등록 설계사_전속 설계사
200,201906,1101110803092,0010617,오렌지라이프생명보험 주식회사,5143,B1,등록 설계사_전속 설계사
201,201906,1101110818463,0010618,하나생명보험주식회사,43,B1,등록 설계사_전속 설계사
202,201906,1101110623606,0010619,DB생명보험주식회사,1513,B1,등록 설계사_전속 설계사
203,201906,1101110631154,0010620,메트라이프생명보험(주),3429,B1,등록 설계사_전속 설계사
204,201906,1101110624688,0010622,동양생명보험주식회사,2593,B1,등록 설계사_전속 설계사
205,201906,1101110709232,0010625,처브라이프생명보험주식회사,320,B1,등록 설계사_전속 설계사
206,201906,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B1,등록 설계사_전속 설계사
207,201906,1101112762668,0011320,푸본현대생명보험주식회사,506,B1,등록 설계사_전속 설계사
208,201906,1101113003699,0011388,KB생명보험주식회사,293,B1,등록 설계사_전속 설계사
209,201906,1101112940751,0011434,라이나생명보험주식회사,852,B1,등록 설계사_전속 설계사
210,201906,1101114390376,0012455,아이비케이연금보험 주식회사,0,B1,등록 설계사_전속 설계사
